	no_of_neighbors	similarity_treshold	social_influence	swingers	beta_component	Run	Echo_Chambers	Silent_Spiral	opinions	radical_opinions	network_type
597	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	597	6	0.26666666666666666	0.5566666666666666	0.006666666666666667	1
598	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	598	7	0.3	0.5	0.023333333333333334	1
599	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	599	6	0.23333333333333334	0.43666666666666665	0.01	1
600	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	600	4	0.2	0.6033333333333334	0.39	1
601	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	601	8	0.23333333333333334	0.48333333333333334	0.016666666666666666	1
602	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	602	3	0.26666666666666666	0.65	0.32	1
603	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	603	3	0.2	0.36666666666666664	0.0	1
604	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	604	2	0.26666666666666666	0.43666666666666665	0.23333333333333334	1
605	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	605	0	0.23333333333333334	0.5533333333333333	0.38666666666666666	1
606	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	606	2	0.16666666666666666	0.54	0.0033333333333333335	1
607	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	607	5	0.3	0.4266666666666667	0.006666666666666667	1
608	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	608	8	0.3	0.47	0.02	1
609	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	609	7	0.23333333333333334	0.4533333333333333	0.0	1
610	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	610	5	0.36666666666666664	0.5433333333333333	0.023333333333333334	1
611	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	611	5	0.23333333333333334	0.43666666666666665	0.013333333333333334	1
612	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	612	3	0.36666666666666664	0.58	0.0	1
613	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	613	10	0.3	0.48	0.01	1
614	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	614	5	0.4	0.44333333333333336	0.0	1
615	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	615	2	0.26666666666666666	0.4166666666666667	0.02	1
616	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	616	9	0.2	0.44333333333333336	0.006666666666666667	1
617	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	617	4	0.23333333333333334	0.4866666666666667	0.02	1
618	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	618	7	0.3333333333333333	0.44	0.03666666666666667	1
619	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	619	9	0.23333333333333334	0.44333333333333336	0.056666666666666664	1
620	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	620	8	0.26666666666666666	0.55	0.01	1
621	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	621	5	0.26666666666666666	0.52	0.03333333333333333	1
622	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	622	3	0.3	0.43666666666666665	0.013333333333333334	1
623	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	623	4	0.26666666666666666	0.5066666666666667	0.0	1
624	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	624	5	0.23333333333333334	0.5033333333333333	0.0	1
625	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	625	0	0.16666666666666666	0.46	0.0	1
626	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	626	6	0.3	0.5933333333333334	0.0033333333333333335	1
627	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	627	5	0.26666666666666666	0.5133333333333333	0.0033333333333333335	1
628	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	628	6	0.3	0.48	0.0	1
629	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	629	5	0.3	0.5233333333333333	0.006666666666666667	1
630	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	630	3	0.3333333333333333	0.51	0.013333333333333334	1
631	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	631	2	0.26666666666666666	0.43666666666666665	0.0	1
632	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	632	0	0.23333333333333334	0.45666666666666667	0.0	1
633	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	633	3	0.23333333333333334	0.38	0.01	1
634	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	634	1	0.23333333333333334	0.6166666666666667	0.013333333333333334	1
635	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	635	0	0.36666666666666664	0.5266666666666666	0.016666666666666666	1
636	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	636	0	0.13333333333333333	0.5	0.43333333333333335	1
637	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	637	6	0.3	0.5366666666666666	0.006666666666666667	1
638	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	638	1	0.3	0.5133333333333333	0.39	1
639	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	639	1	0.3	0.58	0.013333333333333334	1
640	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	640	0	0.23333333333333334	0.47	0.48333333333333334	1
641	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	641	0	0.3	0.4633333333333333	0.32	1
642	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	642	0	0.23333333333333334	0.5266666666666666	0.03333333333333333	1
643	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	643	6	0.2	0.5466666666666666	0.01	1
644	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	644	7	0.26666666666666666	0.47333333333333333	0.08	1
645	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	645	3	0.23333333333333334	0.5366666666666666	0.006666666666666667	1
646	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	646	4	0.3	0.5866666666666667	0.006666666666666667	1
647	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	647	7	0.3	0.49666666666666665	0.013333333333333334	1
648	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	648	3	0.23333333333333334	0.5166666666666667	0.043333333333333335	1
649	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	649	1	0.13333333333333333	0.4166666666666667	0.19666666666666666	1
650	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	650	8	0.3	0.47333333333333333	0.07666666666666666	1
651	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	651	7	0.23333333333333334	0.5133333333333333	0.13666666666666666	1
652	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	652	6	0.23333333333333334	0.5133333333333333	0.056666666666666664	1
653	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	653	5	0.23333333333333334	0.5066666666666667	0.01	1
654	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	654	4	0.3333333333333333	0.5133333333333333	0.29	1
655	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	655	4	0.2	0.67	0.45666666666666667	1
656	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	656	1	0.23333333333333334	0.5333333333333333	0.11	1
657	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	657	9	0.23333333333333334	0.2633333333333333	0.48333333333333334	1
658	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	658	9	0.2	0.23333333333333334	0.44333333333333336	1
659	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	659	7	0.26666666666666666	0.6966666666666667	0.37666666666666665	1
660	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	660	1	0.3	0.45	0.0	1
661	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	661	5	0.2	0.5033333333333333	0.0033333333333333335	1
662	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	662	0	0.3333333333333333	0.5366666666666666	0.0	1
663	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	663	3	0.26666666666666666	0.5566666666666666	0.01	1
664	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	664	0	0.3333333333333333	0.5	0.0033333333333333335	1
665	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	665	0	0.23333333333333334	0.5	0.006666666666666667	1
666	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	666	1	0.2	0.39	0.0	1
667	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	667	8	0.3333333333333333	0.3933333333333333	0.0	1
668	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	668	3	0.26666666666666666	0.52	0.013333333333333334	1
669	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	669	4	0.36666666666666664	0.5133333333333333	0.013333333333333334	1
670	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	670	7	0.26666666666666666	0.49	0.0	1
671	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	671	6	0.26666666666666666	0.4866666666666667	0.0033333333333333335	1
672	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	672	3	0.3	0.38	0.29333333333333333	1
673	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	673	7	0.3	0.54	0.10333333333333333	1
674	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	674	4	0.13333333333333333	0.68	0.38	1
675	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	675	3	0.13333333333333333	0.37	0.0	1
676	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	676	5	0.23333333333333334	0.3933333333333333	0.32	1
677	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	677	6	0.13333333333333333	0.33	0.3233333333333333	1
678	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	678	1	0.36666666666666664	0.53	0.0	1
679	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	679	7	0.23333333333333334	0.5533333333333333	0.01	1
680	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	680	8	0.3	0.4066666666666667	0.08	1
681	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	681	7	0.16666666666666666	0.5066666666666667	0.0	1
682	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	682	11	0.26666666666666666	0.36333333333333334	0.006666666666666667	1
683	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	683	6	0.36666666666666664	0.45666666666666667	0.013333333333333334	1
684	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	684	4	0.3	0.5266666666666666	0.013333333333333334	1
685	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	685	6	0.26666666666666666	0.54	0.006666666666666667	1
686	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	686	8	0.23333333333333334	0.47	0.01	1
687	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	687	8	0.26666666666666666	0.6266666666666667	0.01	1
688	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	688	6	0.26666666666666666	0.5266666666666666	0.0	1
689	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	689	2	0.26666666666666666	0.53	0.006666666666666667	1
690	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	690	5	0.36666666666666664	0.47	0.06666666666666667	1
691	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	691	7	0.13333333333333333	0.5766666666666667	0.02666666666666667	1
692	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	692	1	0.26666666666666666	0.5366666666666666	0.013333333333333334	1
693	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	693	4	0.2	0.4166666666666667	0.0	1
694	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	694	4	0.3333333333333333	0.48	0.013333333333333334	1
695	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	695	8	0.26666666666666666	0.48333333333333334	0.0	1
696	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	696	3	0.3333333333333333	0.44	0.01	1
697	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	697	2	0.23333333333333334	0.3933333333333333	0.0	1
698	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	698	2	0.26666666666666666	0.5866666666666667	0.0	1
699	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	699	4	0.23333333333333334	0.43333333333333335	0.03	1
700	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	700	6	0.2	0.51	0.006666666666666667	1
701	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	701	2	0.2	0.5	0.006666666666666667	1
702	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	702	5	0.3333333333333333	0.43666666666666665	0.0033333333333333335	1
703	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	703	3	0.23333333333333334	0.43	0.0033333333333333335	1
704	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	704	3	0.3	0.37333333333333335	0.006666666666666667	1
705	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	705	5	0.43333333333333335	0.32666666666666666	0.01	1
706	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	706	3	0.23333333333333334	0.5766666666666667	0.006666666666666667	1
707	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	707	0	0.2	0.49	0.0033333333333333335	1
708	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	708	0	0.26666666666666666	0.5066666666666667	0.11	1
709	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	709	9	0.43333333333333335	0.46	0.02666666666666667	1
710	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	710	1	0.23333333333333334	0.5266666666666666	0.49333333333333335	1
711	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	711	1	0.2	0.51	0.25	1
712	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	712	1	0.36666666666666664	0.5033333333333333	0.39	1
713	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	713	2	0.4	0.5433333333333333	0.22666666666666666	1
714	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	714	0	0.23333333333333334	0.5133333333333333	0.016666666666666666	1
715	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	715	14	0.26666666666666666	0.43666666666666665	0.013333333333333334	1
716	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	716	3	0.3	0.47333333333333333	0.0	1
717	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	717	5	0.3	0.52	0.01	1
718	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	718	9	0.36666666666666664	0.5933333333333334	0.0	1
719	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	719	3	0.36666666666666664	0.37666666666666665	0.0	1
720	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	720	12	0.3333333333333333	0.4	0.03	1
721	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	721	1	0.3	0.4633333333333333	0.08666666666666667	1
722	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	722	10	0.3333333333333333	0.4666666666666667	0.03333333333333333	1
723	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	723	9	0.3333333333333333	0.54	0.15666666666666668	1
724	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	724	7	0.3333333333333333	0.6133333333333333	0.043333333333333335	1
725	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	725	7	0.3333333333333333	0.49	0.04	1
726	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	726	9	0.3	0.48333333333333334	0.22	1
727	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	727	12	0.16666666666666666	0.7766666666666666	0.3333333333333333	1
728	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	728	5	0.26666666666666666	0.43666666666666665	0.28	1
729	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	729	10	0.16666666666666666	0.7133333333333334	0.4766666666666667	1
730	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	730	2	0.23333333333333334	0.6	0.4033333333333333	1
731	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	731	2	0.26666666666666666	0.3933333333333333	0.4033333333333333	1
732	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	732	0	0.3	0.51	0.0	1
733	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	733	5	0.26666666666666666	0.5166666666666667	0.03	1
734	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	734	0	0.23333333333333334	0.56	0.01	1
735	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	735	2	0.2	0.6366666666666667	0.0	1
736	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	736	2	0.3333333333333333	0.5266666666666666	0.0	1
737	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	737	2	0.3333333333333333	0.37	0.0	1
738	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	738	0	0.13333333333333333	0.44	0.0	1
739	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	739	7	0.3	0.45	0.0	1
740	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	740	9	0.43333333333333335	0.31	0.02	1
741	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	741	3	0.26666666666666666	0.44666666666666666	0.0	1
742	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.80224609375	742	4	0.23333333333333334	0.5066666666666667	0.016666666666666666	1
743	3.2216796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	743	2	0.3	0.5733333333333334	0.0	1
744	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	744	6	0.3	0.2966666666666667	0.5066666666666667	1
745	2.4716796875	0.353212890625	0.770869140625	4.70703125	0.57724609375	745	6	0.3	0.5033333333333333	0.03666666666666667	1
746	4.9091796875	0.302939453125	0.770869140625	4.70703125	0.57724609375	746	4	0.23333333333333334	0.67	0.38	1
747	4.9091796875	0.353212890625	0.157919921875	4.70703125	0.57724609375	747	5	0.26666666666666666	0.5766666666666667	0.0	1
748	4.9091796875	0.353212890625	0.770869140625	2.00390625	0.57724609375	748	4	0.13333333333333333	0.31	0.41333333333333333	1
749	4.9091796875	0.353212890625	0.770869140625	4.70703125	0.83740234375	749	5	0.2	0.36333333333333334	0.32666666666666666	1
750	4.9091796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	750	1	0.26666666666666666	0.47	0.0	1
751	2.4716796875	0.353212890625	0.157919921875	2.00390625	0.83740234375	751	5	0.26666666666666666	0.47	0.02	1
752	2.4716796875	0.302939453125	0.770869140625	2.00390625	0.83740234375	752	6	0.26666666666666666	0.48	0.03333333333333333	1
753	2.4716796875	0.302939453125	0.157919921875	4.70703125	0.83740234375	753	8	0.3	0.41333333333333333	0.013333333333333334	1
754	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.57724609375	754	3	0.3333333333333333	0.6	0.0033333333333333335	1
755	2.4716796875	0.302939453125	0.157919921875	2.00390625	0.83740234375	755	4	0.23333333333333334	0.5	0.01	1
756	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	756	5	0.26666666666666666	0.49666666666666665	0.013333333333333334	1
757	3.9716796875	0.848212890625	0.275869140625	2.70703125	0.12724609375	757	3	0.2	0.5	0.0	1
758	3.4091796875	0.797939453125	0.275869140625	2.70703125	0.12724609375	758	8	0.26666666666666666	0.42333333333333334	0.006666666666666667	1
759	3.4091796875	0.848212890625	0.652919921875	2.70703125	0.12724609375	759	8	0.23333333333333334	0.54	0.01	1
760	3.4091796875	0.848212890625	0.275869140625	4.00390625	0.12724609375	760	5	0.16666666666666666	0.4666666666666667	0.006666666666666667	1
761	3.4091796875	0.848212890625	0.275869140625	2.70703125	0.38740234375000004	761	6	0.36666666666666664	0.42333333333333334	0.006666666666666667	1
762	3.4091796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	762	7	0.16666666666666666	0.45	0.02666666666666667	1
763	3.9716796875	0.848212890625	0.652919921875	4.00390625	0.38740234375000004	763	2	0.23333333333333334	0.47	0.013333333333333334	1
764	3.9716796875	0.797939453125	0.275869140625	4.00390625	0.38740234375000004	764	5	0.4666666666666667	0.5566666666666666	0.013333333333333334	1
765	3.9716796875	0.797939453125	0.652919921875	2.70703125	0.38740234375000004	765	4	0.3333333333333333	0.59	0.0	1
766	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.12724609375	766	15	0.3	0.4633333333333333	0.0	1
767	3.9716796875	0.797939453125	0.652919921875	4.00390625	0.38740234375000004	767	7	0.3	0.6533333333333333	0.0	1
768	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	768	7	0.26666666666666666	0.47	0.006666666666666667	1
769	4.3466796875	0.476962890625	0.152119140625	2.20703125	0.23974609375	769	0	0.23333333333333334	0.5033333333333333	0.006666666666666667	1
770	3.0341796875	0.426689453125	0.152119140625	2.20703125	0.23974609375	770	3	0.16666666666666666	0.51	0.01	1
771	3.0341796875	0.476962890625	0.034169921875	2.20703125	0.23974609375	771	4	0.3333333333333333	0.5366666666666666	0.016666666666666666	1
772	3.0341796875	0.476962890625	0.152119140625	2.50390625	0.23974609375	772	5	0.3333333333333333	0.5066666666666667	0.0	1
773	3.0341796875	0.476962890625	0.152119140625	2.20703125	0.72490234375	773	6	0.36666666666666664	0.56	0.0	1
774	3.0341796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	774	4	0.3	0.5133333333333333	0.02	1
775	4.3466796875	0.476962890625	0.034169921875	2.50390625	0.72490234375	775	3	0.23333333333333334	0.43333333333333335	0.0033333333333333335	1
776	4.3466796875	0.426689453125	0.152119140625	2.50390625	0.72490234375	776	3	0.26666666666666666	0.6033333333333334	0.0	1
777	4.3466796875	0.426689453125	0.034169921875	2.20703125	0.72490234375	777	2	0.13333333333333333	0.48333333333333334	0.0	1
778	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.23974609375	778	3	0.2	0.6433333333333333	0.0033333333333333335	1
779	4.3466796875	0.426689453125	0.034169921875	2.50390625	0.72490234375	779	1	0.3	0.5433333333333333	0.0033333333333333335	1
780	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	780	3	0.26666666666666666	0.42333333333333334	0.07	1
781	2.8466796875	0.971962890625	0.647119140625	4.20703125	0.68974609375	781	2	0.26666666666666666	0.5266666666666666	0.0	1
782	4.5341796875	0.921689453125	0.647119140625	4.20703125	0.68974609375	782	1	0.1	0.54	0.36333333333333334	1
783	4.5341796875	0.971962890625	0.529169921875	4.20703125	0.68974609375	783	6	0.23333333333333334	0.6733333333333333	0.01	1
784	4.5341796875	0.971962890625	0.647119140625	4.50390625	0.68974609375	784	0	0.23333333333333334	0.44666666666666666	0.023333333333333334	1
785	4.5341796875	0.971962890625	0.647119140625	4.20703125	0.27490234375	785	4	0.26666666666666666	0.5233333333333333	0.12666666666666668	1
786	4.5341796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	786	0	0.3	0.4666666666666667	0.0	1
787	2.8466796875	0.971962890625	0.529169921875	4.50390625	0.27490234375	787	4	0.26666666666666666	0.5233333333333333	0.006666666666666667	1
788	2.8466796875	0.921689453125	0.647119140625	4.50390625	0.27490234375	788	6	0.2	0.5366666666666666	0.013333333333333334	1
789	2.8466796875	0.921689453125	0.529169921875	4.20703125	0.27490234375	789	4	0.26666666666666666	0.43333333333333335	0.02	1
790	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.68974609375	790	10	0.43333333333333335	0.43666666666666665	0.0	1
791	2.8466796875	0.921689453125	0.529169921875	4.50390625	0.27490234375	791	8	0.36666666666666664	0.5233333333333333	0.006666666666666667	1
792	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	792	9	0.26666666666666666	0.47333333333333333	0.05333333333333334	1
793	4.7216796875	0.105712890625	0.523369140625	3.70703125	0.35224609375000004	793	1	0.2	0.62	0.08333333333333333	1
794	2.6591796875	0.055439453125	0.523369140625	3.70703125	0.35224609375000004	794	9	0.2	0.5566666666666666	0.08666666666666667	1
795	2.6591796875	0.105712890625	0.900419921875	3.70703125	0.35224609375000004	795	7	0.23333333333333334	0.47	0.12333333333333334	1
796	2.6591796875	0.105712890625	0.523369140625	3.00390625	0.35224609375000004	796	7	0.3	0.4633333333333333	0.02	1
797	2.6591796875	0.105712890625	0.523369140625	3.70703125	0.16240234375	797	6	0.23333333333333334	0.44666666666666666	0.013333333333333334	1
798	2.6591796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	798	4	0.23333333333333334	0.4166666666666667	0.27666666666666667	1
799	4.7216796875	0.105712890625	0.900419921875	3.00390625	0.16240234375	799	9	0.13333333333333333	0.7566666666666667	0.38666666666666666	1
800	4.7216796875	0.055439453125	0.523369140625	3.00390625	0.16240234375	800	2	0.3	0.57	0.23	1
801	4.7216796875	0.055439453125	0.900419921875	3.70703125	0.16240234375	801	1	0.3	0.41333333333333333	0.34	1
802	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.35224609375000004	802	5	0.2	0.6333333333333333	0.4033333333333333	1
803	4.7216796875	0.055439453125	0.900419921875	3.00390625	0.16240234375	803	9	0.13333333333333333	0.7733333333333333	0.3433333333333333	1
804	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	804	2	0.3	0.5033333333333333	0.013333333333333334	1
805	3.2216796875	0.600712890625	0.028369140624999997	1.70703125	0.80224609375	805	7	0.36666666666666664	0.38	0.0	1
806	4.1591796875	0.550439453125	0.028369140624999997	1.70703125	0.80224609375	806	0	0.26666666666666666	0.45666666666666667	0.0033333333333333335	1
807	4.1591796875	0.600712890625	0.405419921875	1.70703125	0.80224609375	807	1	0.16666666666666666	0.5533333333333333	0.0	1
808	4.1591796875	0.600712890625	0.028369140624999997	1.00390625	0.80224609375	808	2	0.23333333333333334	0.4666666666666667	0.006666666666666667	1
809	4.1591796875	0.600712890625	0.028369140624999997	1.70703125	0.61240234375	809	1	0.3333333333333333	0.4066666666666667	0.0033333333333333335	1
810	4.1591796875	0.550439453125	0.405419921875	1.00390625	0.61240234375	810	1	0.23333333333333334	0.44	0.0	1
811	3.2216796875	0.600712890625	0.405419921875	1.00390625	0.61240234375	811	6	0.3	0.5566666666666666	0.0	1
812	3.2216796875	0.550439453125	0.028369140624999997	1.00390625	0.61240234375	812	1	0.3	0.4533333333333333	0.01	1
813	3.2216796875	0.550439453125	0.405419921875	1.70703125	0.61240234375	813	3	0.3	0.58	0.016666666666666666	1
